,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PHX,29,1136,1273,47.2,-4.4,896,988,47.6,-4.4,8.3,93.3,101.,40.7,59.3
2,2008-09,TOT,30,1109,1262,46.8,-1.5,829,971,46.1,-3.3,7.1,92.7,99.8,58.6,41.4
3,2008-09,PHX,30,838,1019,45.1,-1.4,626,792,44.1,-3.2,7.1,92.4,99.5,58.5,41.5
4,2008-09,NYR,30,271,243,52.7,-1.5,203,179,53.1,-2.3,6.9,94.1,101.,58.8,41.2
5,2009-10,TOT,31,1193,1038,53.5,1.3,914,785,53.8,1.6,7.7,92.0,99.7,53.0,47.0
6,2009-10,BOS,31,917,801,53.4,0.6,698,598,53.9,1.4,7.0,92.2,99.2,51.6,48.4
7,2009-10,PHX,31,276,237,53.8,3.8,216,187,53.6,2.1,9.9,91.3,101.,57.8,42.2
8,2010-11,PHX,32,1255,1406,47.2,-6.0,957,1093,46.7,-6.1,7.3,93.7,101.,49.3,50.7
9,2011-12,PHX,33,835,924,47.5,-4.1,643,742,46.4,-4.0,6.9,91.7,98.7,54.2,45.8
10,2012-13,PHX,34,716,646,52.6,1.1,555,507,52.3,0.4,5.5,92.3,97.8,58.4,41.6
11,2013-14,PHX,35,1028,1010,50.4,-1.9,754,773,49.4,-2.6,7.5,92.1,99.7,49.8,50.2
